trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,decay,alpha
39,False,"{'a': 0.4, 'e': 0.23165640917688918}",32,18,7.84049405559,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0375,0.4
40,False,"{'a': 0.4, 'e': 0.22313016014843021}",48,33,8.02151466296,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1,-0.0375,0.4
41,False,"{'a': 0.4, 'e': 0.21491772468012096}",32,22,-37.1147334229,"{0: 7, 1: 0, 2: 1, 3: 2, 4: 0}",1,-0.0375,0.4
42,False,"{'a': 0.4, 'e': 0.20700755268115301}",48,30,-29.6650453144,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1,-0.0375,0.4
43,False,"{'a': 0.4, 'e': 0.19938851916853551}",32,6,-73.736051721,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 2}",1,-0.0375,0.4
44,False,"{'a': 0.4, 'e': 0.19204990862075447}",40,7,-1.01816178675,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.0375,0.4
45,False,"{'a': 0.4, 'e': 0.18498139990730464}",40,33,13.3633441254,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
46,False,"{'a': 0.4, 'e': 0.17817305177289877}",48,0,-60.1159503437,"{0: 42, 1: 2, 2: 2, 3: 0, 4: 2}",0,-0.0375,0.4
47,False,"{'a': 0.4, 'e': 0.17161528885593907}",40,0,-46.0904129238,"{0: 33, 1: 2, 2: 3, 3: 2, 4: 0}",0,-0.0375,0.4
48,False,"{'a': 0.4, 'e': 0.16529888822158686}",32,23,10.4789485411,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
49,False,"{'a': 0.4, 'e': 0.15921496639049057}",32,25,11.0806662583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
50,False,"{'a': 0.4, 'e': 0.15335496684492878}",40,20,11.1604139815,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1,-0.0375,0.4
51,False,"{'a': 0.4, 'e': 0.14771064799479711}",40,18,2.54326185877,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.0375,0.4
52,False,"{'a': 0.4, 'e': 0.14227407158651387}",32,5,29.5815451145,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
53,False,"{'a': 0.4, 'e': 0.13703759153854275}",32,22,13.1301320398,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
54,False,"{'a': 0.4, 'e': 0.1319938431878305}",32,6,23.5813454239,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
55,False,"{'a': 0.4, 'e': 0.12713573293203587}",40,15,34.8427469302,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
56,False,"{'a': 0.4, 'e': 0.1224564282529822}",32,28,7.94760190434,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
57,False,"{'a': 0.4, 'e': 0.11794934810730279}",32,12,-8.60990647477,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1,-0.0375,0.4
58,False,"{'a': 0.4, 'e': 0.11360815367076403}",32,24,10.9985368313,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
59,False,"{'a': 0.4, 'e': 0.10942673942324921}",32,15,23.487758201,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
60,False,"{'a': 0.4, 'e': 0.10539922456186462}",48,26,16.5463609302,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0375,0.4
61,False,"{'a': 0.4, 'e': 0.10151994473009134}",40,28,18.9823603065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
62,False,"{'a': 0.4, 'e': 0.097783444051350338}",32,24,13.0445966646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
63,False,"{'a': 0.4, 'e': 0.094184467455776952}",40,34,11.156026185,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
64,False,"{'a': 0.4, 'e': 0.090717953289412775}",48,29,27.9267180833,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
65,False,"{'a': 0.4, 'e': 0.08737902619542065}",32,22,6.29365237097,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0375,0.4
66,False,"{'a': 0.4, 'e': 0.084162990257310624}",32,27,-14.8206717374,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1,-0.0375,0.4
67,False,"{'a': 0.4, 'e': 0.081065322394533512}",40,19,32.2110413393,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
68,False,"{'a': 0.4, 'e': 0.078081666001153405}",32,10,25.117469173,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
69,False,"{'a': 0.4, 'e': 0.075207824818652638}",40,8,-5.55898757063,"{0: 30, 1: 1, 2: 0, 3: 0, 4: 1}",1,-0.0375,0.4
70,False,"{'a': 0.4, 'e': 0.072439757034251706}",40,10,-24.5390405072,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",1,-0.0375,0.4
71,False,"{'a': 0.4, 'e': 0.069773569596443874}",32,11,24.1547441398,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
72,False,"{'a': 0.4, 'e': 0.067205512739749992}",56,41,21.7300729415,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
73,False,"{'a': 0.4, 'e': 0.064731974710992762}",48,36,15.0748672614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
74,False,"{'a': 0.4, 'e': 0.062349476689673639}",32,16,20.0946813101,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
75,False,"{'a': 0.4, 'e': 0.060054667895308153}",40,33,13.3896678711,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
76,False,"{'a': 0.4, 'e': 0.057844320874838671}",40,29,14.1331441503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
77,False,"{'a': 0.4, 'e': 0.055715326963496611}",32,26,-1.65355046926,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0375,0.4
78,False,"{'a': 0.4, 'e': 0.053664691912730322}",48,19,0.669767080058,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 0}",1,-0.0375,0.4
79,False,"{'a': 0.4, 'e': 0.051689531679049577}",32,19,18.2008802403,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
80,False,"{'a': 0.4, 'e': 0.049787068367864132}",40,0,41.1337183933,"{0: 40, 1: 0, 2: 0, 3: 0, 4: 0}",0,-0.0375,0.4
1,True,"{'a': 0, 'e': 0}",56,17,-5.01582360208,"{0: 37, 1: 1, 2: 0, 3: 0, 4: 1}",1,-0.0375,0.4
2,True,"{'a': 0, 'e': 0}",40,27,21.316600177,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
3,True,"{'a': 0, 'e': 0}",32,8,25.0949471558,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
4,True,"{'a': 0, 'e': 0}",32,24,10.6011246742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
5,True,"{'a': 0, 'e': 0}",40,32,9.98279087633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
6,True,"{'a': 0, 'e': 0}",40,23,24.9936076746,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
7,True,"{'a': 0, 'e': 0}",56,42,-18.6398678199,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.0375,0.4
8,True,"{'a': 0, 'e': 0}",40,0,-0.125801127916,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 1}",0,-0.0375,0.4
9,True,"{'a': 0, 'e': 0}",32,25,10.3557940492,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
10,True,"{'a': 0, 'e': 0}",40,5,39.0223628118,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0375,0.4
1,False,"{'a': 0.4, 'e': 0.95122942450071402}",32,0,-150.980144947,"{0: 18, 1: 2, 2: 10, 3: 1, 4: 1}",0,-0.05,0.4
2,False,"{'a': 0.4, 'e': 0.90483741803595963}",32,0,-216.128153787,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 4}",0,-0.05,0.4
3,False,"{'a': 0.4, 'e': 0.86070797642505792}",32,0,-183.833219726,"{0: 15, 1: 3, 2: 12, 3: 1, 4: 1}",0,-0.05,0.4
4,False,"{'a': 0.4, 'e': 0.81873075307798193}",48,0,-228.154474867,"{0: 33, 1: 6, 2: 3, 3: 2, 4: 4}",0,-0.05,0.4
5,False,"{'a': 0.4, 'e': 0.77880078307140499}",32,0,-183.687329807,"{0: 18, 1: 3, 2: 7, 3: 2, 4: 2}",0,-0.05,0.4
6,False,"{'a': 0.4, 'e': 0.74081822068171799}",32,0,-163.795618195,"{0: 16, 1: 4, 2: 10, 3: 1, 4: 1}",0,-0.05,0.4
7,False,"{'a': 0.4, 'e': 0.70468808971871355}",40,27,-6.94742534546,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1,-0.05,0.4
8,False,"{'a': 0.4, 'e': 0.67032004603563944}",40,5,-35.0359174698,"{0: 30, 1: 0, 2: 4, 3: 0, 4: 1}",1,-0.05,0.4
9,False,"{'a': 0.4, 'e': 0.63762815162177344}",40,20,-29.5939304503,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1,-0.05,0.4
10,False,"{'a': 0.4, 'e': 0.60653065971263354}",40,9,-232.505760366,"{0: 21, 1: 0, 2: 3, 3: 3, 4: 4}",1,-0.05,0.4
11,False,"{'a': 0.4, 'e': 0.57694981038048676}",48,33,-10.3834020038,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 0}",1,-0.05,0.4
12,False,"{'a': 0.4, 'e': 0.5488116360940265}",40,13,-62.1716407849,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 1}",1,-0.05,0.4
13,False,"{'a': 0.4, 'e': 0.52204577676101616}",48,0,-72.3678951533,"{0: 39, 1: 3, 2: 4, 3: 1, 4: 1}",0,-0.05,0.4
14,False,"{'a': 0.4, 'e': 0.49658530379140964}",32,0,-92.6859588117,"{0: 23, 1: 1, 2: 7, 3: 0, 4: 1}",0,-0.05,0.4
15,False,"{'a': 0.4, 'e': 0.4723665527410148}",40,26,-100.09662386,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1,-0.05,0.4
16,False,"{'a': 0.4, 'e': 0.44932896411722167}",32,20,-27.1804056932,"{0: 10, 1: 0, 2: 0, 3: 2, 4: 0}",1,-0.05,0.4
17,False,"{'a': 0.4, 'e': 0.42741493194872676}",32,0,-56.1470149742,"{0: 26, 1: 3, 2: 1, 3: 1, 4: 1}",0,-0.05,0.4
18,False,"{'a': 0.4, 'e': 0.40656965974059922}",40,13,-145.674596372,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 2}",1,-0.05,0.4
19,False,"{'a': 0.4, 'e': 0.38674102345450129}",40,18,-44.6480789118,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1,-0.05,0.4
20,False,"{'a': 0.4, 'e': 0.36787944117144239}",32,0,-23.0840612755,"{0: 27, 1: 2, 2: 2, 3: 1, 4: 0}",0,-0.05,0.4
21,False,"{'a': 0.4, 'e': 0.34993774911115544}",40,0,11.9296072293,"{0: 38, 1: 0, 2: 2, 3: 0, 4: 0}",0,-0.05,0.4
22,False,"{'a': 0.4, 'e': 0.33287108369807966}",40,0,-98.8583690051,"{0: 34, 1: 1, 2: 2, 3: 1, 4: 2}",0,-0.05,0.4
23,False,"{'a': 0.4, 'e': 0.31663676937905333}",32,5,-88.4790924364,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 2}",1,-0.05,0.4
24,False,"{'a': 0.4, 'e': 0.30119421191220219}",32,6,22.0104501917,"{0: 24, 1: 2, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
25,False,"{'a': 0.4, 'e': 0.2865047968601902}",40,29,15.9027424802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
26,False,"{'a': 0.4, 'e': 0.2725317930340127}",40,7,14.198303069,"{0: 30, 1: 2, 2: 1, 3: 0, 4: 0}",1,-0.05,0.4
27,False,"{'a': 0.4, 'e': 0.25924026064589162}",32,24,12.5541208458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
28,False,"{'a': 0.4, 'e': 0.24659696394160657}",32,0,-78.830140313,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 2}",0,-0.05,0.4
29,False,"{'a': 0.4, 'e': 0.23457028809379774}",56,0,-156.261424619,"{0: 43, 1: 5, 2: 5, 3: 0, 4: 3}",0,-0.05,0.4
30,False,"{'a': 0.4, 'e': 0.2231301601484299}",40,34,0.659511632015,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
31,False,"{'a': 0.4, 'e': 0.21224797382674312}",32,0,-4.62176519483,"{0: 29, 1: 1, 2: 0, 3: 2, 4: 0}",0,-0.05,0.4
32,False,"{'a': 0.4, 'e': 0.20189651799465547}",40,27,7.72148418616,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.4
33,False,"{'a': 0.4, 'e': 0.19204990862075416}",40,3,-19.4402555239,"{0: 32, 1: 2, 2: 2, 3: 1, 4: 0}",1,-0.05,0.4
34,False,"{'a': 0.4, 'e': 0.18268352405273469}",40,17,-25.4823014625,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 1}",1,-0.05,0.4
35,False,"{'a': 0.4, 'e': 0.17377394345044517}",32,0,-3.52845168361,"{0: 30, 1: 0, 2: 0, 3: 2, 4: 0}",0,-0.05,0.4
36,False,"{'a': 0.4, 'e': 0.16529888822158659}",32,20,20.3583902588,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
37,False,"{'a': 0.4, 'e': 0.15723716631362766}",48,0,39.7372110158,"{0: 47, 1: 0, 2: 1, 3: 0, 4: 0}",0,-0.05,0.4
38,False,"{'a': 0.4, 'e': 0.14956861922263509}",32,17,-23.7691270153,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1,-0.05,0.4
39,False,"{'a': 0.4, 'e': 0.14227407158651362}",40,30,-27.5867483933,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.05,0.4
40,False,"{'a': 0.4, 'e': 0.13533528323661273}",32,7,21.3992611298,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.4
41,False,"{'a': 0.4, 'e': 0.12873490358780426}",32,23,-27.03421457,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.05,0.4
42,False,"{'a': 0.4, 'e': 0.12245642825298195}",40,11,-7.99646937957,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.05,0.4
43,False,"{'a': 0.4, 'e': 0.11648415777349699}",32,14,11.0694268114,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.4
44,False,"{'a': 0.4, 'e': 0.11080315836233391}",40,33,11.5526697006,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
45,False,"{'a': 0.4, 'e': 0.10539922456186436}",32,15,21.3951507073,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
46,False,"{'a': 0.4, 'e': 0.10025884372280376}",32,18,17.1337102168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
47,False,"{'a': 0.4, 'e': 0.095369162215549641}",32,0,-10.431564328,"{0: 28, 1: 0, 2: 4, 3: 0, 4: 0}",0,-0.05,0.4
48,False,"{'a': 0.4, 'e': 0.090717953289412526}",32,15,-45.6852608506,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1,-0.05,0.4
49,False,"{'a': 0.4, 'e': 0.086293586499370536}",48,21,35.9565894462,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
50,False,"{'a': 0.4, 'e': 0.082084998623898814}",32,0,-22.2567420918,"{0: 29, 1: 1, 2: 1, 3: 0, 4: 1}",0,-0.05,0.4
51,False,"{'a': 0.4, 'e': 0.078081666001153169}",32,25,11.784953814,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
52,False,"{'a': 0.4, 'e': 0.074273578214333891}",40,25,13.2215338055,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
53,False,"{'a': 0.4, 'e': 0.070651213060429596}",32,25,12.3274433566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
54,False,"{'a': 0.4, 'e': 0.06720551273974977}",32,22,9.03189507579,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.4
55,False,"{'a': 0.4, 'e': 0.063927861206707584}",40,31,2.88823006517,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.4
56,False,"{'a': 0.4, 'e': 0.06081006262521798}",40,33,12.1304893726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
57,False,"{'a': 0.4, 'e': 0.057844320874838477}",32,12,24.6102646454,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
58,False,"{'a': 0.4, 'e': 0.055023220056407245}",40,33,14.3514308982,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
59,False,"{'a': 0.4, 'e': 0.052339705948432409}",32,19,-8.30161050727,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1,-0.05,0.4
60,False,"{'a': 0.4, 'e': 0.049787068367863958}",32,16,22.5907931423,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
1,True,"{'a': 0, 'e': 0}",32,17,20.6992603972,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
2,True,"{'a': 0, 'e': 0}",40,25,22.6625496072,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
3,True,"{'a': 0, 'e': 0}",40,28,17.7139736892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
4,True,"{'a': 0, 'e': 0}",32,27,7.59363669173,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
5,True,"{'a': 0, 'e': 0}",40,32,12.760894603,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
6,True,"{'a': 0, 'e': 0}",48,36,14.9759137164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
7,True,"{'a': 0, 'e': 0}",40,32,11.1014791286,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.05,0.4
8,True,"{'a': 0, 'e': 0}",40,13,17.0546205303,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.05,0.4
9,True,"{'a': 0, 'e': 0}",40,0,40.335114171,"{0: 40, 1: 0, 2: 0, 3: 0, 4: 0}",0,-0.05,0.4
10,True,"{'a': 0, 'e': 0}",48,31,-20.567527817,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1,-0.05,0.4
1,False,"{'a': 0.4, 'e': 0.93941306281347581}",40,0,-294.718062971,"{0: 18, 1: 5, 2: 13, 3: 0, 4: 4}",0,-0.0625,0.4
2,False,"{'a': 0.4, 'e': 0.88249690258459546}",40,0,-151.897591474,"{0: 22, 1: 5, 2: 11, 3: 2, 4: 0}",0,-0.0625,0.4
3,False,"{'a': 0.4, 'e': 0.82902911818040037}",32,0,-257.905400778,"{0: 15, 1: 4, 2: 7, 3: 3, 4: 3}",0,-0.0625,0.4
4,False,"{'a': 0.4, 'e': 0.77880078307140488}",32,0,-124.244479606,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 2}",0,-0.0625,0.4
5,False,"{'a': 0.4, 'e': 0.73161562894664178}",32,19,-20.4922461884,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1,-0.0625,0.4
6,False,"{'a': 0.4, 'e': 0.68728927879097224}",40,0,-248.538616952,"{0: 25, 1: 2, 2: 8, 3: 1, 4: 4}",0,-0.0625,0.4
7,False,"{'a': 0.4, 'e': 0.64564852642789206}",40,11,-29.1488639285,"{0: 23, 1: 4, 2: 0, 3: 2, 4: 0}",1,-0.0625,0.4
8,False,"{'a': 0.4, 'e': 0.60653065971263342}",40,17,-35.9567998764,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 0}",1,-0.0625,0.4
9,False,"{'a': 0.4, 'e': 0.56978282473092301}",48,30,-29.0947144052,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1,-0.0625,0.4
10,False,"{'a': 0.4, 'e': 0.53526142851899028}",48,32,-43.5261988453,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1,-0.0625,0.4
11,False,"{'a': 0.4, 'e': 0.50283157797094102}",48,9,-161.627719306,"{0: 30, 1: 3, 2: 0, 3: 3, 4: 3}",1,-0.0625,0.4
12,False,"{'a': 0.4, 'e': 0.4723665527410148}",40,1,-228.842005171,"{0: 26, 1: 3, 2: 4, 3: 2, 4: 4}",1,-0.0625,0.4
13,False,"{'a': 0.4, 'e': 0.44374731008107998}",32,8,-50.1548561504,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 1}",1,-0.0625,0.4
14,False,"{'a': 0.4, 'e': 0.4168620196785085}",32,22,1.87740400365,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0625,0.4
15,False,"{'a': 0.4, 'e': 0.3916056266767991}",32,28,7.42003527307,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
16,False,"{'a': 0.4, 'e': 0.36787944117144245}",48,0,-157.474279779,"{0: 37, 1: 2, 2: 4, 3: 3, 4: 2}",0,-0.0625,0.4
17,False,"{'a': 0.4, 'e': 0.34559075257697464}",48,27,-27.8981006719,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 0}",1,-0.0625,0.4
18,False,"{'a': 0.4, 'e': 0.32465246735834985}",32,0,-179.766448968,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 4}",0,-0.0625,0.4
19,False,"{'a': 0.4, 'e': 0.30498276871105939}",40,6,-11.8272172854,"{0: 30, 1: 0, 2: 3, 3: 1, 4: 0}",1,-0.0625,0.4
20,False,"{'a': 0.4, 'e': 0.2865047968601902}",32,0,-38.2730663947,"{0: 29, 1: 0, 2: 1, 3: 1, 4: 1}",0,-0.0625,0.4
21,False,"{'a': 0.4, 'e': 0.26914634872918397}",32,12,-2.59595768356,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1,-0.0625,0.4
22,False,"{'a': 0.4, 'e': 0.25283959580474658}",32,0,-65.2413275547,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 2}",0,-0.0625,0.4
23,False,"{'a': 0.4, 'e': 0.23752081909545822}",40,0,-102.659867431,"{0: 33, 1: 1, 2: 3, 3: 1, 4: 2}",0,-0.0625,0.4
24,False,"{'a': 0.4, 'e': 0.22313016014842993}",40,18,-10.2699536655,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1,-0.0625,0.4
25,False,"{'a': 0.4, 'e': 0.20961138715109792}",32,27,8.34849710152,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
26,False,"{'a': 0.4, 'e': 0.19691167520419414}",40,26,9.81478318564,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0625,0.4
27,False,"{'a': 0.4, 'e': 0.18498139990730439}",32,20,19.9176075527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
28,False,"{'a': 0.4, 'e': 0.17377394345044522}",40,0,3.24705243262,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 1}",0,-0.0625,0.4
29,False,"{'a': 0.4, 'e': 0.16324551245395849}",32,0,4.24733200103,"{0: 30, 1: 0, 2: 1, 3: 1, 4: 0}",0,-0.0625,0.4
30,False,"{'a': 0.4, 'e': 0.15335496684492855}",48,30,23.42075317,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
31,False,"{'a': 0.4, 'e': 0.14406365910145336}",48,16,-38.2252463934,"{0: 28, 1: 1, 2: 1, 3: 1, 4: 1}",1,-0.0625,0.4
32,False,"{'a': 0.4, 'e': 0.13533528323661276}",56,30,34.2280916541,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
33,False,"{'a': 0.4, 'e': 0.12713573293203564}",40,22,28.3489955292,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
34,False,"{'a': 0.4, 'e': 0.11943296826671969}",56,38,-20.6431750225,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1,-0.0625,0.4
35,False,"{'a': 0.4, 'e': 0.1121968905203438}",32,20,8.31964066903,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0625,0.4
36,False,"{'a': 0.4, 'e': 0.1053992245618644}",32,23,10.8179463719,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
37,False,"{'a': 0.4, 'e': 0.099013408363826369}",40,7,31.6066042404,"{0: 32, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0625,0.4
38,False,"{'a': 0.4, 'e': 0.093014489210663548}",40,20,-10.2673690125,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1,-0.0625,0.4
39,False,"{'a': 0.4, 'e': 0.087379026195420442}",48,33,15.2070320975,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
40,False,"{'a': 0.4, 'e': 0.082084998623898855}",48,19,17.7584557038,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 0}",1,-0.0625,0.4
41,False,"{'a': 0.4, 'e': 0.077111719968316769}",32,28,6.64162905461,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
42,False,"{'a': 0.4, 'e': 0.072439757034251512}",48,32,24.6417694742,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
43,False,"{'a': 0.4, 'e': 0.068050854025010238}",32,7,-9.73609648854,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",1,-0.0625,0.4
44,False,"{'a': 0.4, 'e': 0.063927861206707612}",48,22,23.4003942899,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1,-0.0625,0.4
45,False,"{'a': 0.4, 'e': 0.06005466789530798}",40,32,12.477724083,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,-0.0625,0.4
46,False,"{'a': 0.4, 'e': 0.056416139503777385}",32,13,-97.0351418379,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 3}",1,-0.0625,0.4
