trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,decay,alpha
85,False,"{'a': 0.2, 'e': 0.14999999999999925}",32,20,5.97284381049,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
86,False,"{'a': 0.2, 'e': 0.13999999999999924}",56,42,-24.9377331851,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.01,0.2
87,False,"{'a': 0.2, 'e': 0.12999999999999923}",32,12,16.1677006889,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
88,False,"{'a': 0.2, 'e': 0.11999999999999923}",40,28,21.1728258773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
89,False,"{'a': 0.2, 'e': 0.10999999999999924}",48,24,-14.118829357,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1,0.01,0.2
90,False,"{'a': 0.2, 'e': 0.09999999999999924}",40,20,27.9400718566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
91,False,"{'a': 0.2, 'e': 0.08999999999999925}",56,24,23.4992812611,"{0: 30, 1: 1, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
92,False,"{'a': 0.2, 'e': 0.07999999999999925}",48,24,15.6014958965,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
93,False,"{'a': 0.2, 'e': 0.06999999999999926}",40,23,-19.9007876003,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.01,0.2
94,False,"{'a': 0.2, 'e': 0.059999999999999255}",32,21,17.2379943274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
95,False,"{'a': 0.2, 'e': 0.04999999999999925}",40,17,4.51213671857,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.01,0.2
1,True,"{'a': 0, 'e': 0}",40,32,11.6280240958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
2,True,"{'a': 0, 'e': 0}",32,25,10.1649153501,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
3,True,"{'a': 0, 'e': 0}",32,28,7.79145342402,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
4,True,"{'a': 0, 'e': 0}",32,26,10.5576228726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
5,True,"{'a': 0, 'e': 0}",40,11,38.3994048049,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
6,True,"{'a': 0, 'e': 0}",48,32,22.0457519012,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
7,True,"{'a': 0, 'e': 0}",32,8,22.4548466085,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
8,True,"{'a': 0, 'e': 0}",32,20,17.404008928,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
9,True,"{'a': 0, 'e': 0}",32,27,8.46324773879,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.2
10,True,"{'a': 0, 'e': 0}",48,19,22.9467427185,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.2
1,False,"{'a': 0.3, 'e': 0.95}",40,0,-170.494558368,"{0: 24, 1: 4, 2: 9, 3: 2, 4: 1}",0,0.05,0.3
2,False,"{'a': 0.3, 'e': 0.8999999999999999}",32,0,-145.331595521,"{0: 19, 1: 3, 2: 7, 3: 2, 4: 1}",0,0.05,0.3
3,False,"{'a': 0.3, 'e': 0.8499999999999999}",32,0,-54.4383890644,"{0: 27, 1: 0, 2: 4, 3: 0, 4: 1}",0,0.05,0.3
4,False,"{'a': 0.3, 'e': 0.7999999999999998}",40,0,-161.325134183,"{0: 26, 1: 1, 2: 10, 3: 2, 4: 1}",0,0.05,0.3
5,False,"{'a': 0.3, 'e': 0.7499999999999998}",32,0,-51.3317849427,"{0: 24, 1: 4, 2: 3, 3: 1, 4: 0}",0,0.05,0.3
6,False,"{'a': 0.3, 'e': 0.6999999999999997}",32,0,-165.855517928,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 3}",0,0.05,0.3
7,False,"{'a': 0.3, 'e': 0.6499999999999997}",40,0,-127.583060187,"{0: 30, 1: 2, 2: 5, 3: 1, 4: 2}",0,0.05,0.3
8,False,"{'a': 0.3, 'e': 0.5999999999999996}",32,0,-106.446857652,"{0: 21, 1: 0, 2: 9, 3: 2, 4: 0}",0,0.05,0.3
9,False,"{'a': 0.3, 'e': 0.5499999999999996}",32,0,-32.1000629138,"{0: 30, 1: 0, 2: 1, 3: 0, 4: 1}",0,0.05,0.3
10,False,"{'a': 0.3, 'e': 0.4999999999999996}",48,11,-112.196564058,"{0: 29, 1: 1, 2: 4, 3: 1, 4: 2}",1,0.05,0.3
11,False,"{'a': 0.3, 'e': 0.4499999999999996}",48,34,-65.3228744488,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1,0.05,0.3
12,False,"{'a': 0.3, 'e': 0.39999999999999963}",32,0,-87.91558419,"{0: 24, 1: 2, 2: 4, 3: 1, 4: 1}",0,0.05,0.3
13,False,"{'a': 0.3, 'e': 0.34999999999999964}",32,21,2.27103998202,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.05,0.3
14,False,"{'a': 0.3, 'e': 0.29999999999999966}",40,0,-87.3191641034,"{0: 31, 1: 4, 2: 2, 3: 2, 4: 1}",0,0.05,0.3
15,False,"{'a': 0.3, 'e': 0.24999999999999967}",32,19,-11.6713373512,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1,0.05,0.3
16,False,"{'a': 0.3, 'e': 0.19999999999999968}",32,5,-48.0420563966,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 1}",1,0.05,0.3
17,False,"{'a': 0.3, 'e': 0.1499999999999997}",32,0,-36.1768289537,"{0: 29, 1: 0, 2: 2, 3: 0, 4: 1}",0,0.05,0.3
18,False,"{'a': 0.3, 'e': 0.09999999999999969}",40,0,-1.00382440632,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 1}",0,0.05,0.3
19,False,"{'a': 0.3, 'e': 0.049999999999999684}",32,3,36.7864894053,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.3
20,False,"{'a': 0.3, 'e': -3.191891195797325e-16}",56,42,-0.664253162823,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.05,0.3
1,True,"{'a': 0, 'e': 0}",48,26,24.3624518465,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.3
2,True,"{'a': 0, 'e': 0}",32,22,-23.8796843289,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.05,0.3
3,True,"{'a': 0, 'e': 0}",40,0,-7.03267217931,"{0: 38, 1: 0, 2: 1, 3: 0, 4: 1}",0,0.05,0.3
4,True,"{'a': 0, 'e': 0}",40,24,22.6834842949,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.3
5,True,"{'a': 0, 'e': 0}",32,6,-82.3111211133,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 2}",1,0.05,0.3
6,True,"{'a': 0, 'e': 0}",32,14,-58.3403054699,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1,0.05,0.3
7,True,"{'a': 0, 'e': 0}",32,20,-12.8074995242,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.05,0.3
8,True,"{'a': 0, 'e': 0}",32,25,-10.7711927426,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.05,0.3
9,True,"{'a': 0, 'e': 0}",40,13,36.5606183931,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.3
10,True,"{'a': 0, 'e': 0}",48,28,28.1158870844,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.3
1,False,"{'a': 0.3, 'e': 0.96}",32,0,-179.460487311,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 3}",0,0.04,0.3
2,False,"{'a': 0.3, 'e': 0.9199999999999999}",40,19,-17.6324129805,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1,0.04,0.3
3,False,"{'a': 0.3, 'e': 0.8799999999999999}",32,0,-229.245380693,"{0: 17, 1: 5, 2: 4, 3: 3, 4: 3}",0,0.04,0.3
4,False,"{'a': 0.3, 'e': 0.8399999999999999}",40,21,-111.462609348,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 2}",1,0.04,0.3
5,False,"{'a': 0.3, 'e': 0.7999999999999998}",40,0,-121.682051054,"{0: 26, 1: 6, 2: 6, 3: 1, 4: 1}",0,0.04,0.3
6,False,"{'a': 0.3, 'e': 0.7599999999999998}",48,0,-68.486345121,"{0: 38, 1: 4, 2: 5, 3: 0, 4: 1}",0,0.04,0.3
7,False,"{'a': 0.3, 'e': 0.7199999999999998}",32,0,-180.593008752,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 3}",0,0.04,0.3
8,False,"{'a': 0.3, 'e': 0.6799999999999997}",48,0,-118.412100369,"{0: 37, 1: 3, 2: 6, 3: 0, 4: 2}",0,0.04,0.3
9,False,"{'a': 0.3, 'e': 0.6399999999999997}",32,0,-132.574156348,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 2}",0,0.04,0.3
10,False,"{'a': 0.3, 'e': 0.5999999999999996}",32,0,-125.8151065,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 2}",0,0.04,0.3
11,False,"{'a': 0.3, 'e': 0.5599999999999996}",32,8,-125.213446042,"{0: 17, 1: 2, 2: 0, 3: 3, 4: 2}",1,0.04,0.3
12,False,"{'a': 0.3, 'e': 0.5199999999999996}",32,0,-56.4461929063,"{0: 26, 1: 0, 2: 5, 3: 0, 4: 1}",0,0.04,0.3
13,False,"{'a': 0.3, 'e': 0.4799999999999996}",48,4,-233.282239353,"{0: 30, 1: 1, 2: 8, 3: 1, 4: 4}",1,0.04,0.3
14,False,"{'a': 0.3, 'e': 0.4399999999999996}",56,0,-232.448420422,"{0: 42, 1: 3, 2: 4, 3: 3, 4: 4}",0,0.04,0.3
15,False,"{'a': 0.3, 'e': 0.39999999999999963}",32,0,-12.2639930009,"{0: 27, 1: 2, 2: 3, 3: 0, 4: 0}",0,0.04,0.3
16,False,"{'a': 0.3, 'e': 0.35999999999999965}",32,0,-36.2136947868,"{0: 27, 1: 3, 2: 1, 3: 0, 4: 1}",0,0.04,0.3
17,False,"{'a': 0.3, 'e': 0.3199999999999997}",40,23,-35.8831857649,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1,0.04,0.3
18,False,"{'a': 0.3, 'e': 0.2799999999999997}",48,0,-26.8719792697,"{0: 43, 1: 1, 2: 2, 3: 2, 4: 0}",0,0.04,0.3
19,False,"{'a': 0.3, 'e': 0.23999999999999969}",32,3,-61.4726685475,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 2}",1,0.04,0.3
20,False,"{'a': 0.3, 'e': 0.19999999999999968}",32,24,13.8150414033,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.04,0.3
21,False,"{'a': 0.3, 'e': 0.15999999999999967}",48,13,14.2060496167,"{0: 33, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.04,0.3
22,False,"{'a': 0.3, 'e': 0.11999999999999966}",48,20,-12.0067650797,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1,0.04,0.3
23,False,"{'a': 0.3, 'e': 0.07999999999999965}",32,0,31.2343356816,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0,0.04,0.3
24,False,"{'a': 0.3, 'e': 0.039999999999999654}",40,29,1.55389182581,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.04,0.3
1,True,"{'a': 0, 'e': 0}",48,0,-72.2962032243,"{0: 43, 1: 0, 2: 2, 3: 1, 4: 2}",0,0.04,0.3
2,True,"{'a': 0, 'e': 0}",40,29,-24.9236753947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.04,0.3
3,True,"{'a': 0, 'e': 0}",32,15,16.0986273896,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.04,0.3
4,True,"{'a': 0, 'e': 0}",32,0,32.6546193831,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0,0.04,0.3
5,True,"{'a': 0, 'e': 0}",32,15,26.0648264697,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.04,0.3
6,True,"{'a': 0, 'e': 0}",40,12,18.2136462476,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.04,0.3
7,True,"{'a': 0, 'e': 0}",32,24,12.4253845985,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.04,0.3
8,True,"{'a': 0, 'e': 0}",48,21,-5.65204208322,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.04,0.3
9,True,"{'a': 0, 'e': 0}",32,6,27.5733984512,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.04,0.3
10,True,"{'a': 0, 'e': 0}",32,9,24.6802206122,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.04,0.3
1,False,"{'a': 0.3, 'e': 0.97}",32,0,-191.38685706,"{0: 17, 1: 2, 2: 10, 3: 1, 4: 2}",0,0.03,0.3
2,False,"{'a': 0.3, 'e': 0.94}",56,0,-182.033254797,"{0: 41, 1: 4, 2: 6, 3: 3, 4: 2}",0,0.03,0.3
3,False,"{'a': 0.3, 'e': 0.9099999999999999}",32,0,-157.023529551,"{0: 17, 1: 5, 2: 7, 3: 2, 4: 1}",0,0.03,0.3
4,False,"{'a': 0.3, 'e': 0.8799999999999999}",48,0,-179.023302745,"{0: 28, 1: 6, 2: 12, 3: 1, 4: 1}",0,0.03,0.3
5,False,"{'a': 0.3, 'e': 0.8499999999999999}",40,0,-247.133856531,"{0: 25, 1: 4, 2: 4, 3: 4, 4: 3}",0,0.03,0.3
6,False,"{'a': 0.3, 'e': 0.8199999999999998}",48,0,-205.148322282,"{0: 31, 1: 5, 2: 9, 3: 0, 4: 3}",0,0.03,0.3
7,False,"{'a': 0.3, 'e': 0.7899999999999998}",32,23,-1.93917967594,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1,0.03,0.3
8,False,"{'a': 0.3, 'e': 0.7599999999999998}",48,0,-185.980294289,"{0: 36, 1: 2, 2: 6, 3: 1, 4: 3}",0,0.03,0.3
9,False,"{'a': 0.3, 'e': 0.7299999999999998}",32,0,-133.860107472,"{0: 23, 1: 1, 2: 3, 3: 4, 4: 1}",0,0.03,0.3
10,False,"{'a': 0.3, 'e': 0.6999999999999997}",40,0,-284.333346693,"{0: 27, 1: 0, 2: 7, 3: 0, 4: 6}",0,0.03,0.3
11,False,"{'a': 0.3, 'e': 0.6699999999999997}",32,26,12.0018970267,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
12,False,"{'a': 0.3, 'e': 0.6399999999999997}",40,13,-234.78803043,"{0: 11, 1: 2, 2: 10, 3: 1, 4: 3}",1,0.03,0.3
13,False,"{'a': 0.3, 'e': 0.6099999999999997}",40,0,-174.927710682,"{0: 30, 1: 2, 2: 4, 3: 0, 4: 4}",0,0.03,0.3
14,False,"{'a': 0.3, 'e': 0.5799999999999996}",40,0,-138.97233998,"{0: 32, 1: 1, 2: 4, 3: 0, 4: 3}",0,0.03,0.3
15,False,"{'a': 0.3, 'e': 0.5499999999999996}",32,1,-64.0582161589,"{0: 23, 1: 1, 2: 6, 3: 1, 4: 0}",1,0.03,0.3
16,False,"{'a': 0.3, 'e': 0.5199999999999996}",32,0,-15.6038762755,"{0: 28, 1: 0, 2: 4, 3: 0, 4: 0}",0,0.03,0.3
17,False,"{'a': 0.3, 'e': 0.48999999999999955}",32,18,-44.3149187605,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1,0.03,0.3
18,False,"{'a': 0.3, 'e': 0.4599999999999995}",40,0,-124.754911046,"{0: 30, 1: 1, 2: 7, 3: 0, 4: 2}",0,0.03,0.3
19,False,"{'a': 0.3, 'e': 0.4299999999999995}",40,3,-115.165736748,"{0: 29, 1: 2, 2: 2, 3: 2, 4: 2}",1,0.03,0.3
20,False,"{'a': 0.3, 'e': 0.39999999999999947}",32,27,8.26194347906,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
21,False,"{'a': 0.3, 'e': 0.36999999999999944}",40,19,4.6356678106,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1,0.03,0.3
22,False,"{'a': 0.3, 'e': 0.3399999999999994}",32,27,2.73909119624,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
23,False,"{'a': 0.3, 'e': 0.3099999999999994}",40,21,2.26093505994,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1,0.03,0.3
24,False,"{'a': 0.3, 'e': 0.27999999999999936}",32,27,7.29497549387,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
25,False,"{'a': 0.3, 'e': 0.24999999999999936}",56,0,-57.74638091,"{0: 52, 1: 0, 2: 1, 3: 1, 4: 2}",0,0.03,0.3
26,False,"{'a': 0.3, 'e': 0.21999999999999936}",40,3,-91.5799615043,"{0: 30, 1: 2, 2: 2, 3: 1, 4: 2}",1,0.03,0.3
27,False,"{'a': 0.3, 'e': 0.18999999999999936}",40,0,-53.3548995463,"{0: 37, 1: 0, 2: 1, 3: 0, 4: 2}",0,0.03,0.3
28,False,"{'a': 0.3, 'e': 0.15999999999999936}",40,33,3.08918382229,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.03,0.3
29,False,"{'a': 0.3, 'e': 0.12999999999999937}",40,32,11.7387555918,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
30,False,"{'a': 0.3, 'e': 0.09999999999999937}",48,29,21.0425066109,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
31,False,"{'a': 0.3, 'e': 0.06999999999999937}",32,16,-18.0380085062,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.03,0.3
32,False,"{'a': 0.3, 'e': 0.03999999999999937}",32,23,17.8423640948,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
1,True,"{'a': 0, 'e': 0}",32,19,-68.9422352829,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1,0.03,0.3
2,True,"{'a': 0, 'e': 0}",40,35,8.2762764271,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
3,True,"{'a': 0, 'e': 0}",32,24,13.8103016191,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
4,True,"{'a': 0, 'e': 0}",40,30,13.7867922552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
5,True,"{'a': 0, 'e': 0}",48,31,-2.02585459225,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1,0.03,0.3
6,True,"{'a': 0, 'e': 0}",48,41,11.2006139275,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
7,True,"{'a': 0, 'e': 0}",56,37,22.0810427257,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
8,True,"{'a': 0, 'e': 0}",32,0,33.8499140374,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0,0.03,0.3
9,True,"{'a': 0, 'e': 0}",32,26,10.3321405095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
10,True,"{'a': 0, 'e': 0}",32,18,16.1110078306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.03,0.3
1,False,"{'a': 0.3, 'e': 0.98}",48,0,-232.624392498,"{0: 30, 1: 4, 2: 10, 3: 1, 4: 3}",0,0.02,0.3
2,False,"{'a': 0.3, 'e': 0.96}",40,0,-154.22433221,"{0: 24, 1: 6, 2: 7, 3: 2, 4: 1}",0,0.02,0.3
3,False,"{'a': 0.3, 'e': 0.94}",32,0,-182.928031104,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 3}",0,0.02,0.3
4,False,"{'a': 0.3, 'e': 0.9199999999999999}",32,0,-108.078515156,"{0: 23, 1: 3, 2: 3, 3: 2, 4: 1}",0,0.02,0.3
5,False,"{'a': 0.3, 'e': 0.8999999999999999}",48,0,-216.514951486,"{0: 32, 1: 4, 2: 7, 3: 2, 4: 3}",0,0.02,0.3
6,False,"{'a': 0.3, 'e': 0.8799999999999999}",32,0,-197.547934572,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 3}",0,0.02,0.3
7,False,"{'a': 0.3, 'e': 0.8599999999999999}",48,0,-351.729595606,"{0: 28, 1: 5, 2: 7, 3: 2, 4: 6}",0,0.02,0.3
8,False,"{'a': 0.3, 'e': 0.8399999999999999}",40,17,-95.7409321999,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 1}",1,0.02,0.3
9,False,"{'a': 0.3, 'e': 0.8199999999999998}",32,0,-211.370589989,"{0: 20, 1: 0, 2: 7, 3: 2, 4: 3}",0,0.02,0.3
10,False,"{'a': 0.3, 'e': 0.7999999999999998}",32,0,-83.8066119993,"{0: 24, 1: 2, 2: 5, 3: 0, 4: 1}",0,0.02,0.3
11,False,"{'a': 0.3, 'e': 0.7799999999999998}",32,26,-4.32372644284,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.02,0.3
12,False,"{'a': 0.3, 'e': 0.7599999999999998}",32,2,-103.710328098,"{0: 19, 1: 2, 2: 7, 3: 2, 4: 0}",1,0.02,0.3
13,False,"{'a': 0.3, 'e': 0.7399999999999998}",48,0,-258.356301223,"{0: 32, 1: 3, 2: 7, 3: 2, 4: 4}",0,0.02,0.3
14,False,"{'a': 0.3, 'e': 0.7199999999999998}",40,9,-191.445292347,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 2}",1,0.02,0.3
15,False,"{'a': 0.3, 'e': 0.6999999999999997}",32,0,-176.291371952,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 3}",0,0.02,0.3
16,False,"{'a': 0.3, 'e': 0.6799999999999997}",48,25,26.4693358312,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
17,False,"{'a': 0.3, 'e': 0.6599999999999997}",40,0,-80.2933863231,"{0: 28, 1: 4, 2: 7, 3: 1, 4: 0}",0,0.02,0.3
18,False,"{'a': 0.3, 'e': 0.6399999999999997}",32,0,-65.3900754917,"{0: 23, 1: 3, 2: 5, 3: 1, 4: 0}",0,0.02,0.3
19,False,"{'a': 0.3, 'e': 0.6199999999999997}",40,0,-181.012618473,"{0: 28, 1: 1, 2: 8, 3: 0, 4: 3}",0,0.02,0.3
20,False,"{'a': 0.3, 'e': 0.5999999999999996}",32,6,-90.4042647914,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 1}",1,0.02,0.3
21,False,"{'a': 0.3, 'e': 0.5799999999999996}",32,16,-68.4966045378,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1,0.02,0.3
22,False,"{'a': 0.3, 'e': 0.5599999999999996}",40,0,-121.943038376,"{0: 33, 1: 1, 2: 3, 3: 0, 4: 3}",0,0.02,0.3
23,False,"{'a': 0.3, 'e': 0.5399999999999996}",40,0,-31.3109576654,"{0: 33, 1: 3, 2: 3, 3: 1, 4: 0}",0,0.02,0.3
24,False,"{'a': 0.3, 'e': 0.5199999999999996}",48,35,-46.7428383686,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.02,0.3
25,False,"{'a': 0.3, 'e': 0.49999999999999956}",48,28,-136.82301017,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",1,0.02,0.3
26,False,"{'a': 0.3, 'e': 0.47999999999999954}",56,9,-44.6653426664,"{0: 41, 1: 1, 2: 4, 3: 0, 4: 1}",1,0.02,0.3
27,False,"{'a': 0.3, 'e': 0.4599999999999995}",32,0,-17.8187352657,"{0: 27, 1: 1, 2: 4, 3: 0, 4: 0}",0,0.02,0.3
28,False,"{'a': 0.3, 'e': 0.4399999999999995}",32,0,-60.4501383995,"{0: 27, 1: 0, 2: 3, 3: 1, 4: 1}",0,0.02,0.3
29,False,"{'a': 0.3, 'e': 0.4199999999999995}",32,17,-40.0093357425,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.02,0.3
30,False,"{'a': 0.3, 'e': 0.39999999999999947}",40,0,-200.070350508,"{0: 28, 1: 3, 2: 4, 3: 1, 4: 4}",0,0.02,0.3
31,False,"{'a': 0.3, 'e': 0.37999999999999945}",32,3,-134.443458515,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 3}",1,0.02,0.3
32,False,"{'a': 0.3, 'e': 0.35999999999999943}",32,20,-2.93503728109,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1,0.02,0.3
33,False,"{'a': 0.3, 'e': 0.3399999999999994}",40,17,-14.9836769777,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 0}",1,0.02,0.3
34,False,"{'a': 0.3, 'e': 0.3199999999999994}",48,35,-33.1053961318,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1,0.02,0.3
35,False,"{'a': 0.3, 'e': 0.2999999999999994}",40,6,-73.4475274334,"{0: 30, 1: 0, 2: 1, 3: 1, 4: 2}",1,0.02,0.3
36,False,"{'a': 0.3, 'e': 0.27999999999999936}",32,0,11.2252158326,"{0: 30, 1: 0, 2: 2, 3: 0, 4: 0}",0,0.02,0.3
37,False,"{'a': 0.3, 'e': 0.25999999999999934}",40,8,5.15691569431,"{0: 28, 1: 2, 2: 2, 3: 0, 4: 0}",1,0.02,0.3
38,False,"{'a': 0.3, 'e': 0.23999999999999935}",40,18,-36.54973671,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.02,0.3
39,False,"{'a': 0.3, 'e': 0.21999999999999936}",48,32,16.0056844588,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.02,0.3
40,False,"{'a': 0.3, 'e': 0.19999999999999937}",40,20,2.27535389039,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.02,0.3
41,False,"{'a': 0.3, 'e': 0.17999999999999938}",40,17,28.4517136238,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
42,False,"{'a': 0.3, 'e': 0.1599999999999994}",40,17,-52.6150099402,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 1}",1,0.02,0.3
43,False,"{'a': 0.3, 'e': 0.1399999999999994}",32,14,13.3400241649,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.02,0.3
44,False,"{'a': 0.3, 'e': 0.1199999999999994}",32,15,-38.7095446666,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1,0.02,0.3
45,False,"{'a': 0.3, 'e': 0.0999999999999994}",40,23,21.3508805835,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
46,False,"{'a': 0.3, 'e': 0.07999999999999939}",32,8,20.782411566,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
47,False,"{'a': 0.3, 'e': 0.05999999999999939}",40,14,-43.4894521537,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 1}",1,0.02,0.3
